Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Feature_Mean,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Predicted_Stress,Condition
00:00,0.0,0.41666666666666696,0.8666666666666663,0.42777777777777776,0.5358333333333333,1.7296329031426054,Medium,0.5358333333333334,Base
00:30,0.0,0.41666666666666696,0.8666666666666663,0.42777777777777776,0.5358333333333333,1.7296329031426054,Medium,0.5358333333333334,Base
01:00,0.0,0.41666666666666696,0.8666666666666663,0.42777777777777776,0.5358333333333333,1.7296329031426054,Medium,0.5358333333333334,Base
01:30,0.0,0.41666666666666696,0.8666666666666663,0.42777777777777776,0.5358333333333333,1.7296329031426054,Medium,0.5358333333333334,Base
02:00,0.061452513966479216,0.41666666666666696,0.9000000000000004,0.45937306021104884,0.5631238361266294,1.7296329031426054,Medium,0.5631238361266295,Base
02:30,0.061452513966479216,0.41666666666666696,0.9000000000000004,0.45937306021104884,0.5631238361266294,1.7296329031426054,Medium,0.5631238361266295,Base
03:00,0.061452513966479216,0.41666666666666696,0.7666666666666666,0.4149286157666043,0.5031238361266293,1.661475719636785,Medium,0.5031238361266294,Base
03:30,0.061452513966479216,0.41666666666666696,0.7333333333333334,0.4038175046554932,0.4881238361266293,1.6162462411674425,Medium,0.48812383612662946,Base
04:00,0.061452513966479216,0.41666666666666696,0.7000000000000002,0.39270639354438214,0.4731238361266294,1.5722480209695455,Medium,0.4731238361266295,Base
04:30,0.061452513966479216,0.41666666666666696,0.7333333333333334,0.4038175046554932,0.4881238361266293,1.6162462411674425,Medium,0.48812383612662946,Base
05:00,0.061452513966479216,0.41666666666666696,0.7666666666666666,0.4149286157666043,0.5031238361266293,1.661475719636785,Medium,0.5031238361266294,Base
05:30,0.061452513966479216,0.41666666666666696,0.7333333333333334,0.4038175046554932,0.4881238361266293,1.6162462411674425,Medium,0.48812383612662946,Base
06:00,0.061452513966479216,0.41666666666666696,0.7333333333333334,0.4038175046554932,0.4881238361266293,1.6162462411674425,Medium,0.48812383612662946,Base
06:30,0.061452513966479216,0.0,0.7333333333333334,0.2649286157666042,0.34229050279329587,1.4655009569776865,Medium,0.3422905027932961,Base
07:00,0.061452513966479216,0.0,0.7666666666666666,0.2760397268777153,0.3572905027932958,1.5065119380349696,Medium,0.357290502793296,Base
07:30,0.061452513966479216,0.0,0.7666666666666666,0.2760397268777153,0.3572905027932958,1.5065119380349696,Medium,0.357290502793296,Base
08:00,0.061452513966479216,0.0,0.7999999999999998,0.28715083798882635,0.3722905027932958,1.548670581643596,Medium,0.37229050279329595,Base
08:30,0.061452513966479216,0.0,0.7999999999999998,0.28715083798882635,0.3722905027932958,1.548670581643596,Medium,0.37229050279329595,Base
09:00,0.061452513966479216,0.0,0.7999999999999998,0.28715083798882635,0.3722905027932958,1.548670581643596,Medium,0.37229050279329595,Base
