Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Feature_Mean,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Predicted_Stress,Condition
00:00,1.0,0.0,0.9655172413793104,0.6551724137931035,0.6344827586206897,1.887814633239883,High,0.6344827586206896,Base
00:30,1.0,0.0,0.9655172413793104,0.6551724137931035,0.6344827586206897,1.887814633239883,High,0.6344827586206896,Base
01:00,0.9787234042553195,0.0,0.9770114942528736,0.6519116328360643,0.635399853264857,1.8763851210536802,High,0.635399853264857,Base
01:30,0.9787234042553195,0.0,0.9885057471264368,0.6557430504605853,0.6405722670579604,1.8763851210536802,High,0.6405722670579603,Base
02:00,0.9787234042553195,0.0,1.0,0.6595744680851064,0.6457446808510638,1.8763851210536802,High,0.6457446808510638,Base
02:30,0.9787234042553195,0.0,0.9770114942528736,0.6519116328360643,0.635399853264857,1.8763851210536802,High,0.635399853264857,Base
03:00,0.9787234042553195,0.0,0.9425287356321839,0.6404173799625011,0.6198826118855467,1.8763851210536802,High,0.6198826118855467,Base
03:30,0.9787234042553195,0.0,0.896551724137931,0.6250917094644168,0.5991929567131329,1.8763851210536802,High,0.5991929567131329,Base
04:00,0.9574468085106389,0.0,0.3563218390804598,0.4379228825303662,0.3518341892883347,1.8650248072657278,High,0.3518341892883348,Base
04:30,0.9574468085106389,0.0,0.6896551724137931,0.5490339936414773,0.5018341892883347,1.8650248072657278,High,0.5018341892883347,Base
05:00,0.9574468085106389,0.0,0.632183908045977,0.529876905518872,0.47597212032281744,1.8650248072657278,High,0.47597212032281755,Base
05:30,0.9342359767891679,0.0,0.28735632183908044,0.4071974328760828,0.3161575401854198,1.8527101659416008,Medium,0.31615754018541997,Base
06:00,0.9342359767891679,0.0,0.5977011494252874,0.5106457087381518,0.45581271259921297,1.8527101659416008,Medium,0.455812712599213,Base
06:30,0.9342359767891679,0.0,0.5632183908045977,0.4991514558645885,0.44029547121990253,1.8527101659416008,Medium,0.44029547121990265,Base
07:00,0.9342359767891679,0.0,0.21839080459770116,0.3842089271289564,0.2851230574267991,1.7899778895729455,Medium,0.2851230574267993,Base
07:30,0.9129593810444874,0.0,0.21839080459770116,0.3771167285473962,0.28086773827786304,1.7791407163983755,Medium,0.2808677382778632,Base
08:00,0.9129593810444874,0.0,0.41379310344827586,0.4422508281642544,0.3687987727606217,1.8414931888897863,Medium,0.3687987727606218,Base
08:30,0.9129593810444874,0.0,0.367816091954023,0.4269251576661701,0.34810911758820784,1.8414931888897863,Medium,0.348109117588208,Base
09:00,0.9129593810444874,0.0,0.2988505747126437,0.4039366519190437,0.3170746348295872,1.8414931888897863,Medium,0.31707463482958737,Base
09:30,0.9129593810444874,0.0,0.25287356321839083,0.38861098142095934,0.29638497965717336,1.8414931888897863,Medium,0.29638497965717353,Base
10:00,0.9129593810444874,0.0,0.05747126436781609,0.32347688180410117,0.20845394517441473,1.1741878982558793,Low,0.20845394517441498,Base
10:30,0.8916827852998068,0.0,0.09195402298850575,0.3278789360961042,0.21971586740478896,1.220439250304165,Low,0.21971586740478918,Base
11:00,0.8916827852998068,0.0,0.04597701149425287,0.3125532655980199,0.19902621223237515,1.1670789402810302,Low,0.1990262122323754,Base
11:30,0.8916827852998068,0.0,0.034482758620689655,0.30872184797349883,0.19385379843927172,1.1670789402810302,Low,0.19385379843927197,Base
12:00,0.8916827852998068,0.0,0.04597701149425287,0.3125532655980199,0.19902621223237515,1.1670789402810302,Low,0.1990262122323754,Base
12:30,0.8916827852998068,0.0,0.06896551724137931,0.32021610084706204,0.20937103981858207,1.1670789402810302,Low,0.2093710398185823,Base
13:00,0.8704061895551263,0.7647058823529411,0.09195402298850575,0.5756886982988577,0.48310760707938216,1.587843814553452,Medium,0.4831076070793821,Base
13:30,0.8916827852998068,0.7647058823529411,0.09195402298850575,0.5827808968804179,0.4873629262283183,1.5975157523793257,Medium,0.48736292622831817,Base
14:00,0.8704061895551263,0.7647058823529411,0.09195402298850575,0.5756886982988577,0.48310760707938216,1.587843814553452,Medium,0.4831076070793821,Base
14:30,0.8704061895551263,0.7647058823529411,0.1149425287356322,0.5833515335478999,0.4934524346655891,1.6985988656177218,Medium,0.493452434665589,Base
15:00,0.8704061895551263,0.7647058823529411,0.12643678160919541,0.5871829511724209,0.49862484845869254,1.7568405777097913,Medium,0.4986248484586924,Base
15:30,0.8704061895551263,0.7647058823529411,0.12643678160919541,0.5871829511724209,0.49862484845869254,1.7568405777097913,Medium,0.4986248484586924,Base
16:00,0.8704061895551263,0.7647058823529411,0.10344827586206896,0.5795201159233788,0.4882800208724856,1.642287947401006,Medium,0.4882800208724855,Base
16:30,0.8471953578336553,0.7647058823529411,0.09195402298850575,0.5679517543917006,0.478465440735088,1.5773593818645235,Medium,0.4784654407350879,Base
17:00,0.8471953578336553,0.5294117647058822,0.09195402298850575,0.48952038184268104,0.39611249955861744,1.3758383703879757,Medium,0.39611249955861744,Base
17:30,0.8471953578336553,0.5294117647058822,0.08045977011494253,0.48568896421816005,0.390940085765514,1.330227412131412,Medium,0.390940085765514,Base
18:00,0.8471953578336553,0.5294117647058822,0.05747126436781609,0.4780261289691179,0.38059525817930706,1.3156836662785085,Medium,0.3805952581793071,Base
18:30,0.8471953578336553,0.5294117647058822,0.05747126436781609,0.4780261289691179,0.38059525817930706,1.3156836662785085,Medium,0.3805952581793071,Base
