Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Feature_Mean,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Predicted_Stress,Condition
00:00,0.9712041884816749,0.30769230769230793,0.8103448275862069,0.6964137745867299,0.6665883178024359,1.9529375280191086,Medium,0.6665883178024359,Base
00:30,1.0,0.30769230769230793,0.8448275862068968,0.7175066312997349,0.6878647214854113,1.9529375280191086,Medium,0.6878647214854114,Base
01:00,1.0,0.30769230769230793,0.8620689655172415,0.7232537577365165,0.6956233421750665,1.9529375280191086,Medium,0.6956233421750666,Base
01:30,1.0,0.30769230769230793,0.827586206896552,0.7117595048629534,0.6801061007957562,1.9529375280191086,Medium,0.6801061007957563,Base
02:00,0.9712041884816749,0.30769230769230793,0.7758620689655173,0.6849195217131667,0.6510710764231256,1.9529375280191086,Medium,0.6510710764231256,Base
02:30,0.9712041884816749,0.30769230769230793,0.7758620689655173,0.6849195217131667,0.6510710764231256,1.9529375280191086,Medium,0.6510710764231256,Base
03:00,1.0,0.30769230769230793,0.827586206896552,0.7117595048629534,0.6801061007957562,1.9529375280191086,Medium,0.6801061007957563,Base
03:30,0.9712041884816749,0.30769230769230793,0.8620689655172415,0.7136551538970748,0.6898641798714015,1.9529375280191086,Medium,0.6898641798714016,Base
04:00,0.9712041884816749,0.1538461538461542,0.8620689655172415,0.6623731026150236,0.6360180260252477,1.9155408290138962,Medium,0.6360180260252477,Base
04:30,1.0,0.1538461538461542,0.8793103448275863,0.6777188328912468,0.6495358090185679,1.9155408290138962,Medium,0.6495358090185679,Base
05:00,0.9712041884816749,0.1538461538461542,0.896551724137931,0.6738673554885867,0.651535267404558,1.9155408290138962,Medium,0.651535267404558,Base
05:30,1.0,0.1538461538461542,0.9137931034482762,0.6892130857648101,0.6650530503978782,1.9155408290138962,Medium,0.6650530503978784,Base
06:00,1.0,0.1538461538461542,0.9137931034482762,0.6892130857648101,0.6650530503978782,1.9155408290138962,Medium,0.6650530503978784,Base
06:30,0.9712041884816749,0.1538461538461542,0.896551724137931,0.6738673554885867,0.651535267404558,1.9155408290138962,Medium,0.651535267404558,Base
07:00,1.0,0.1538461538461542,0.8793103448275863,0.6777188328912468,0.6495358090185679,1.9155408290138962,Medium,0.6495358090185679,Base
07:30,1.0,0.1538461538461542,0.896551724137931,0.6834659593280284,0.657294429708223,1.9155408290138962,Medium,0.657294429708223,Base
08:00,0.9712041884816749,0.1538461538461542,0.9137931034482762,0.6796144819253684,0.6592938880942132,1.9155408290138962,Medium,0.6592938880942134,Base
08:30,0.9712041884816749,0.1538461538461542,0.931034482758621,0.68536160836215,0.6670525087838683,1.9155408290138962,Medium,0.6670525087838686,Base
